company,title,job_id,location,country,salary,remote,seniority,us_citizenship_required,security_clearance,relocation_assistance,source_platform,date_posted,scraped_at,apply_url,description_text
L3Harris,Environmental Engineer (Mid-Level),95997373728,"Berkeley, Missouri",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:50.502606+00:00,https://careers.l3harris.com/job/berkeley/environmental-engineer-mid-level/185/95997373728,
L3Harris,Software Quality Engineer (Mid-Level or Senior),95870776528,"Ridley Park, Pennsylvania",United States of America,,onsite,senior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:50.502618+00:00,https://careers.l3harris.com/job/ridley-park/software-quality-engineer-mid-level-or-senior/185/95870776528,
L3Harris,Senior Industrial Security Specialist,96279178112,"Arlington, Virginia",United States of America,,onsite,senior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:50.502629+00:00,https://careers.l3harris.com/job/arlington/senior-industrial-security-specialist/185/96279178112,
L3Harris,Information Technology Manager,96279176368,"Everett, Washington; and other locations",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:50.502642+00:00,https://careers.l3harris.com/job/everett/information-technology-manager/185/96279176368,
L3Harris,Software Engineer &#x2013; Test Automation,96279163568,"Hazelwood, Missouri",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:50.502655+00:00,https://careers.l3harris.com/job/hazelwood/software-engineer-test-automation/185/96279163568,
L3Harris,Product Security Engineer,96279159424,"Hazelwood, Missouri",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:50.502668+00:00,https://careers.l3harris.com/job/hazelwood/product-security-engineer/185/96279159424,
L3Harris,Systems Engineer,93168337856,"Tukwila, Washington",United Kingdom,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:50.502680+00:00,https://careers.l3harris.com/job/tukwila/systems-engineer/185/93168337856,
L3Harris,Software Engineer,93432140416,"Hazelwood, Missouri",United States of America,,onsite,mid,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:50.502692+00:00,https://careers.l3harris.com/job/hazelwood/software-engineer/185/93432140416,
L3Harris,Quality Inspector - Senior (Second Shift) - Millennium Space Systems,92858060480,"El Segundo, California; and other locations",United States of America,,onsite,senior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:50.502718+00:00,https://careers.l3harris.com/job/el-segundo/quality-inspector-senior-second-shift-millennium-space-systems/185/92858060480,
L3Harris,Software Engineers (Associate or Experienced),91073514320,"Herndon, Virginia",United States of America,,onsite,junior,unknown,unknown,unknown,talentbrew,N/A,2026-06-12T01:03:53.544680+00:00,https://careers.l3harris.com/job/herndon/software-engineers-associate-or-experienced/185/91073514320,
